algo,exp_label,req_id,src,dst,sp_hop,chosen_hop,detour,in_path_set,tree_depth,purify_rounds,fidelity,prob,finish_t,outcome
SP_skewed,tao=0.040000 Round=0,24,27,3,4,5,1,0,4,2|2|2|2|2,0.803338,0.289186,10,accepted
SP_skewed,tao=0.040000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.040000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.040000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.040000 Round=0,28,3,24,4,4,0,1,3,1|1|1|1,0.815115,0.512836,10,accepted
SP_skewed,tao=0.040000 Round=0,29,6,29,2,2,0,1,1,0|0,0.846917,0.9,9,accepted
SP_balanced,tao=0.040000 Round=0,0,23,29,1,1,0,1,0,0,0.919394,1,2,accepted
SP_balanced,tao=0.040000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.833617,0.593355,5,accepted
SP_balanced,tao=0.040000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.839416,0.600292,5,accepted
SP_balanced,tao=0.040000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.829013,0.587763,7,accepted
SP_balanced,tao=0.040000 Round=0,4,2,28,4,4,0,1,2,2|2|2|2,0.814419,0.338782,9,accepted
SP_balanced,tao=0.040000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.844511,0.606449,9,accepted
SP_balanced,tao=0.040000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.824716,0.582802,11,accepted
SP_balanced,tao=0.040000 Round=0,7,10,21,1,1,0,1,0,0,0.914304,1,2,accepted
SP_balanced,tao=0.040000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.839062,0.600173,5,accepted
SP_balanced,tao=0.040000 Round=0,9,16,28,4,5,1,0,3,3|3|3|3|3,0.800714,0.183905,9,accepted
SP_balanced,tao=0.040000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.834204,0.593702,5,accepted
SP_balanced,tao=0.040000 Round=0,11,2,25,4,4,0,1,2,1|1|1|1,0.835222,0.533735,10,accepted
SP_balanced,tao=0.040000 Round=0,12,18,28,3,3,0,1,2,1|1|1,0.832338,0.591564,12,accepted
SP_balanced,tao=0.040000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.040000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.040000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.040000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.84203,0.603381,9,accepted
SP_balanced,tao=0.040000 Round=0,17,23,12,4,4,0,1,2,1|1|1|1,0.826533,0.524468,5,accepted
SP_balanced,tao=0.040000 Round=0,18,10,16,2,2,0,1,1,0|0,0.861108,0.9,3,accepted
SP_balanced,tao=0.040000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.040000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.040000 Round=0,21,24,6,2,2,0,1,1,0|0,0.849957,0.9,3,accepted
SP_balanced,tao=0.040000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.805499,0.502226,5,accepted
SP_balanced,tao=0.040000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.812887,0.81,6,accepted
SP_balanced,tao=0.040000 Round=0,24,27,3,4,5,1,0,3,2|2|2|2|2,0.803973,0.289186,12,accepted
SP_balanced,tao=0.040000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.040000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.040000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.040000 Round=0,28,3,24,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.040000 Round=0,29,6,29,2,2,0,1,1,0|0,0.846917,0.9,3,accepted
ZFA2,tao=0.050000 Round=0,1,15,19,3,3,0,1,2,1|0|1,0.809325,0.65976,7,accepted
ZFA2,tao=0.050000 Round=0,29,6,29,2,2,0,1,1,0|0,0.845302,0.9,5,accepted
ZFA2,tao=0.050000 Round=0,28,3,24,4,4,0,1,2,1|1|1|1,0.81228,0.512836,5,accepted
ZFA2,tao=0.050000 Round=0,27,25,18,3,3,0,1,2,1|0|1,0.807263,0.653542,12,accepted
ZFA2,tao=0.050000 Round=0,26,25,9,4,4,0,1,3,1|1|2|2,0.804711,0.416151,10,accepted
ZFA2,tao=0.050000 Round=0,24,27,3,4,4,0,1,2,1|1|2|1,0.803946,0.471391,6,accepted
ZFA2,tao=0.050000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.810293,0.81,6,accepted
ZFA2,tao=0.050000 Round=0,22,11,12,4,4,0,1,3,1|1|1|2,0.804785,0.472964,8,accepted
ZFA2,tao=0.050000 Round=0,21,24,6,2,2,0,1,1,0|0,0.848354,0.9,8,accepted
ZFA2,tao=0.050000 Round=0,20,24,12,4,4,0,1,3,0|1|2|1,0.804627,0.528759,12,accepted
ZFA2,tao=0.050000 Round=0,19,18,27,3,3,0,1,2,0|0|2,0.802419,0.672167,6,accepted
ZFA2,tao=0.050000 Round=0,18,10,16,2,2,0,1,1,0|0,0.859552,0.9,5,accepted
ZFA2,tao=0.050000 Round=0,17,23,12,4,4,0,1,3,0|2|1|0,0.802865,0.555972,12,accepted
ZFA2,tao=0.050000 Round=0,16,23,0,3,3,0,1,2,1|0|0,0.805251,0.727149,10,accepted
ZFA2,tao=0.050000 Round=0,14,12,18,3,3,0,1,2,2|0|0,0.802098,0.692011,12,accepted
ZFA2,tao=0.050000 Round=0,13,26,21,3,3,0,1,2,0|0|1,0.806018,0.733713,7,accepted
ZFA2,tao=0.050000 Round=0,12,18,28,3,3,0,1,2,1|0|1,0.810454,0.657769,10,accepted
ZFA2,tao=0.050000 Round=0,11,2,25,4,4,0,1,3,1|1|1|0,0.814982,0.57482,10,accepted
ZFA2,tao=0.050000 Round=0,10,6,23,3,3,0,1,2,1|0|1,0.813175,0.656302,12,accepted
ZFA2,tao=0.050000 Round=0,8,15,16,3,3,0,1,2,0|0|1,0.802393,0.722977,12,accepted
ZFA2,tao=0.050000 Round=0,7,10,21,1,1,0,1,0,0,0.91384,1,2,accepted
ZFA2,tao=0.050000 Round=0,6,28,19,3,3,0,1,2,1|0|1,0.803084,0.648026,8,accepted
ZFA2,tao=0.050000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.802203,0.755192,9,accepted
ZFA2,tao=0.050000 Round=0,3,18,25,3,3,0,1,2,1|1|0,0.806364,0.658255,5,accepted
ZFA2,tao=0.050000 Round=0,2,13,18,3,3,0,1,2,0|1|0,0.803245,0.721082,5,accepted
ZFA2,tao=0.050000 Round=0,0,23,29,1,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
ZFA2,tao=0.050000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.050000 Round=0,9,16,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.050000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
ZFA2,tao=0.050000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,13,26,21,3,3,0,1,2,0|1|0,0.803917,0.742988,6,accepted
ZFA_routing,tao=0.050000 Round=0,29,6,29,2,2,0,1,1,0|0,0.845302,0.9,6,accepted
ZFA_routing,tao=0.050000 Round=0,28,3,24,4,4,0,1,2,0|0|4|5,0.800062,0.366999,12,accepted
ZFA_routing,tao=0.050000 Round=0,27,25,18,3,3,0,1,2,4|0|0,0.800548,0.546758,8,accepted
ZFA_routing,tao=0.050000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.810293,0.81,6,accepted
ZFA_routing,tao=0.050000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.802209,0.502226,5,accepted
ZFA_routing,tao=0.050000 Round=0,21,24,6,2,2,0,0,1,0|0,0.857693,0.9,3,accepted
ZFA_routing,tao=0.050000 Round=0,19,18,27,3,3,0,1,2,4|0|0,0.800383,0.570469,12,accepted
ZFA_routing,tao=0.050000 Round=0,18,10,16,2,2,0,1,1,0|0,0.859552,0.9,5,accepted
ZFA_routing,tao=0.050000 Round=0,17,23,12,4,4,0,1,2,0|4|4|0,0.815671,0.382346,12,accepted
ZFA_routing,tao=0.050000 Round=0,16,23,0,3,3,0,1,2,1|0|0,0.805,0.727149,4,accepted
ZFA_routing,tao=0.050000 Round=0,14,12,18,3,3,0,1,2,4|0|0,0.804922,0.604863,10,accepted
ZFA_routing,tao=0.050000 Round=0,0,23,29,1,1,0,1,0,0,0.918942,1,2,accepted
ZFA_routing,tao=0.050000 Round=0,12,18,28,3,3,0,1,2,0|1|1,0.811392,0.654669,5,accepted
ZFA_routing,tao=0.050000 Round=0,11,2,25,4,4,0,1,3,0|0|1|1,0.800054,0.630864,5,accepted
ZFA_routing,tao=0.050000 Round=0,10,6,23,3,3,0,1,2,0|0|4,0.804836,0.563391,12,accepted
ZFA_routing,tao=0.050000 Round=0,9,16,28,4,5,1,0,3,2|2|2|2|3,0.806975,0.281371,7,accepted
ZFA_routing,tao=0.050000 Round=0,8,15,16,3,3,0,0,2,0|0|0,0.814922,0.81,9,accepted
ZFA_routing,tao=0.050000 Round=0,7,10,21,1,1,0,1,0,0,0.91384,1,2,accepted
ZFA_routing,tao=0.050000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.802203,0.755192,6,accepted
ZFA_routing,tao=0.050000 Round=0,3,18,25,3,3,0,1,2,0|0|4,0.800548,0.546758,12,accepted
ZFA_routing,tao=0.050000 Round=0,2,13,18,3,3,0,1,2,0|0|1,0.800718,0.731923,4,accepted
ZFA_routing,tao=0.050000 Round=0,1,15,19,3,3,0,1,2,0|0|2,0.803375,0.652059,6,accepted
ZFA_routing,tao=0.050000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,6,28,19,3,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,24,27,3,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.050000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
SP_skewed,tao=0.050000 Round=0,0,23,29,1,1,0,1,0,0,0.918942,1,2,accepted
SP_skewed,tao=0.050000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.831263,0.593355,5,accepted
SP_skewed,tao=0.050000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.837034,0.600292,5,accepted
SP_skewed,tao=0.050000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.826551,0.587763,8,accepted
SP_skewed,tao=0.050000 Round=0,4,2,28,4,4,0,1,3,2|2|2|2,0.810718,0.338782,11,accepted
SP_skewed,tao=0.050000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.84185,0.606449,9,accepted
SP_skewed,tao=0.050000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.822225,0.582802,12,accepted
SP_skewed,tao=0.050000 Round=0,7,10,21,1,1,0,1,0,0,0.91384,1,2,accepted
SP_skewed,tao=0.050000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.8368,0.600173,5,accepted
SP_skewed,tao=0.050000 Round=0,9,16,28,4,4,0,1,3,2|2|2|2,0.807596,0.334237,7,accepted
SP_skewed,tao=0.050000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.831695,0.593702,5,accepted
SP_skewed,tao=0.050000 Round=0,11,2,25,4,4,0,1,3,1|1|1|1,0.831476,0.533735,8,accepted
SP_skewed,tao=0.050000 Round=0,12,18,28,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.839609,0.603381,6,accepted
SP_skewed,tao=0.050000 Round=0,17,23,12,4,4,0,1,3,1|1|1|1,0.822744,0.524468,6,accepted
SP_skewed,tao=0.050000 Round=0,18,10,16,2,2,0,1,1,0|0,0.859552,0.9,5,accepted
SP_skewed,tao=0.050000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,21,24,6,2,2,0,1,1,0|0,0.848354,0.9,6,accepted
SP_skewed,tao=0.050000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.801429,0.502226,6,accepted
SP_skewed,tao=0.050000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.81064,0.81,5,accepted
SP_skewed,tao=0.050000 Round=0,24,27,3,4,5,1,0,4,3|3|3|3|3,0.810163,0.202768,11,accepted
SP_skewed,tao=0.050000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,28,3,24,4,4,0,0,3,1|1|1|1,0.806474,0.507039,12,accepted
SP_skewed,tao=0.050000 Round=0,29,6,29,2,2,0,1,1,0|0,0.845302,0.9,12,accepted
SP_balanced,tao=0.050000 Round=0,0,23,29,1,1,0,1,0,0,0.918942,1,2,accepted
SP_balanced,tao=0.050000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.831094,0.593355,5,accepted
SP_balanced,tao=0.050000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.836916,0.600292,5,accepted
SP_balanced,tao=0.050000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.826478,0.587763,7,accepted
SP_balanced,tao=0.050000 Round=0,4,2,28,4,4,0,1,2,2|2|2|2,0.811159,0.338782,9,accepted
SP_balanced,tao=0.050000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.842074,0.606449,9,accepted
SP_balanced,tao=0.050000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.822168,0.582802,11,accepted
SP_balanced,tao=0.050000 Round=0,7,10,21,1,1,0,1,0,0,0.91384,1,2,accepted
SP_balanced,tao=0.050000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.836557,0.600173,5,accepted
SP_balanced,tao=0.050000 Round=0,9,16,28,4,5,1,0,3,4|4|4|4|4,0.801107,0.12629,10,accepted
SP_balanced,tao=0.050000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.8317,0.593702,5,accepted
SP_balanced,tao=0.050000 Round=0,11,2,25,4,4,0,1,2,1|1|1|1,0.83206,0.533735,10,accepted
SP_balanced,tao=0.050000 Round=0,12,18,28,3,3,0,1,2,1|1|1,0.82982,0.591564,12,accepted
SP_balanced,tao=0.050000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.050000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.839579,0.603381,10,accepted
SP_balanced,tao=0.050000 Round=0,17,23,12,4,4,0,1,2,1|1|1|1,0.82333,0.524468,5,accepted
SP_balanced,tao=0.050000 Round=0,18,10,16,2,2,0,1,1,0|0,0.859552,0.9,3,accepted
SP_balanced,tao=0.050000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.050000 Round=0,21,24,6,2,2,0,1,1,0|0,0.848354,0.9,3,accepted
SP_balanced,tao=0.050000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.802209,0.502226,5,accepted
SP_balanced,tao=0.050000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.810293,0.81,6,accepted
SP_balanced,tao=0.050000 Round=0,24,27,3,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.050000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,28,3,24,4,4,0,1,2,1|1|1|1,0.81228,0.512836,12,accepted
SP_balanced,tao=0.050000 Round=0,29,6,29,2,2,0,1,1,0|0,0.845302,0.9,3,accepted
